"emp_no","last_name","first_name","hire_date"
492402,"Antonisse","Lenore","1986-08-14"
473418,"Lalonde","Mads","1986-08-14"
486738,"Dulay","Sasan","1986-08-14"
33572,"Fargier","Zita","1986-08-14"
20098,"Lanphier","Domenick","1986-08-14"
92992,"Perly","Bezalel","1986-08-14"
275902,"Stamatiou","Shigeichiro","1986-08-14"
258746,"Denna","Sailaja","1986-08-14"
244752,"Osgood","Shir","1986-08-14"
457655,"Zlotek","Haldun","1986-08-14"
238790,"Passino","Khatoun","1986-08-14"
254143,"Garigliano","Shen","1986-08-14"
211581,"Munro","Takahiro","1986-08-14"
240779,"Morris","Claudi","1986-08-14"
423956,"Shokrollahi","Shaz","1986-08-14"
475355,"Sommer","Hilari","1986-08-14"
434939,"Rohrbach","Elzbieta","1986-08-14"
20036,"Katiyar","Jaber","1986-08-14"
71414,"Pollock","Uwe","1986-08-14"
410750,"Sullins","Aamer","1986-08-14"
477433,"Tramer","Barton","1986-08-14"
235115,"Byoun","Sandeepan","1986-08-14"
493353,"Sadowsky","Hiroyasu","1986-08-14"
50221,"Wroclawski","Dung","1986-08-14"
263178,"Nanard","Along","1986-08-14"
424648,"Kamber","Jinya","1986-08-14"
419487,"Haldar","Nimmagadda","1986-08-14"
430284,"Ritzmann","Lech","1986-08-14"
432201,"Swen","Xiaoheng","1986-08-14"
19818,"Ventosa","Ashish","1986-08-14"
493204,"Clouatre","Vidya","1986-08-14"
291392,"Crouzet","Yucai","1986-08-14"
477401,"Waschkowski","Mabry","1986-08-14"
238169,"Pargaonkar","Masamitsu","1986-08-14"
415113,"Braunmuhl","Mori","1986-08-14"
466251,"Halevi","Ger","1986-08-14"
51427,"Thebaut","Aria","1986-08-14"
105726,"Randt","Jagoda","1986-08-14"
482336,"Tsukuda","Anneke","1986-08-14"
91046,"Streit","Kokou","1986-08-14"
444111,"Vecchio","Shih","1986-08-14"
415008,"Bauknecht","Qunsheng","1986-08-14"
279487,"Fasbender","Dietrich","1986-08-14"
86208,"Gelosh","Ronghao","1986-08-14"
94053,"Perko","Hauke","1986-08-14"
215228,"Rando","Annemarie","1986-08-14"
438448,"Debuse","Vishwani","1986-08-14"
229682,"Cyne","Yahiko","1986-08-14"
54769,"Steenbeek","Bader","1986-08-14"
95013,"Solares","Niclas","1986-08-14"
258799,"Ginesta","Marsja","1986-08-14"
464317,"Talmon","Shigehito","1986-08-14"
430347,"Cyne","Malu","1986-08-14"
230544,"Besancenot","Rosella","1986-08-14"
79221,"Serna","Dharmaraja","1986-08-14"
436664,"Nitsche","Yuqun","1986-08-14"
67913,"Knightly","Takahira","1986-08-14"
464151,"Zumaque","Fumitake","1986-08-14"
446841,"Pouyioutas","Shugo","1986-08-14"
499151,"Vickson","Aleksandar","1986-08-14"
263540,"Cummings","Dharmaraja","1986-08-14"
108891,"Chiodo","Bikash","1986-08-14"
68238,"Debuse","Shaibal","1986-08-14"
100024,"Pelz","Godehard","1986-08-14"
449611,"Jansen","Nirmal","1986-08-14"
260601,"Gips","Mitchel","1986-08-14"
481439,"Marakhovsky","Kiam","1986-08-14"
460143,"Couchot","Mandell","1986-08-14"
290809,"Warwick","Mototsugu","1986-08-14"
35331,"Ghazalie","Basim","1986-08-14"
254203,"Milicic","Rutger","1986-08-14"
217076,"Openshaw","Alenka","1986-08-14"
282025,"Maksimenko","Zeljko","1986-08-14"
200448,"Koblitz","Barton","1986-08-14"
256794,"Stanger","Leaf","1986-08-14"
217189,"Serna","Arch","1986-08-14"
232073,"Copas","Sumali","1986-08-14"
473840,"Constantine","Weicheng","1986-08-14"
29996,"Pfau","Gennady","1986-08-14"
212809,"DuBourdieux","Gio","1986-08-14"
420151,"Maierhofer","Khoa","1986-08-14"
499034,"Henders","Jinxi","1986-08-14"
221706,"Zeleznik","Munehiro","1986-08-15"
233020,"Janetzko","Bader","1986-08-15"
97408,"Rissanen","Mototsugu","1986-08-15"
38551,"Angelopoulos","Sangeeta","1986-08-15"
223093,"Grandbois","Saddek","1986-08-15"
276557,"Matzke","Lucian","1986-08-15"
71592,"Rusterholz","Kitty","1986-08-15"
35523,"Vieri","Tomofumi","1986-08-15"
480588,"Besancenot","Nakhoon","1986-08-15"
82781,"Dalphin","Anyuan","1986-08-15"
40312,"Klyachko","Gor","1986-08-15"
260351,"Angelopoulos","Nadjib","1986-08-15"
208266,"Osgood","Zongyan","1986-08-15"
244650,"Brizzi","Roddy","1986-08-15"
82588,"Suri","Toong","1986-08-15"
243817,"Spelt","Valeska","1986-08-15"
414344,"Lichtman","Saeko","1986-08-15"
35198,"Boguraev","Menkae","1986-08-15"
102543,"Panwar","Yongdong","1986-08-15"
299856,"Openshaw","Fuqing","1986-08-15"
79809,"Lindqvist","Dipankar","1986-08-15"
97857,"Kambil","Piyawadee","1986-08-15"
249612,"Ramsay","Bedir","1986-08-15"
445544,"Malinowski","Dulce","1986-08-15"
221057,"Ferretti","Tomofumi","1986-08-15"
483599,"Zultner","Morrie","1986-08-15"
408791,"Billingsley","Youjian","1986-08-15"
203737,"Shumilov","Janalee","1986-08-15"
35877,"Ladret","Arun","1986-08-15"
241593,"Ressouche","Nevio","1986-08-15"
400288,"Macedo","Paddy","1986-08-15"
220782,"McClurg","Chuanyi","1986-08-15"
406304,"Francisci","Kauko","1986-08-15"
55249,"Gopalakrishnan","Francoise","1986-08-15"
12271,"Krychniak","Sugwoo","1986-08-15"
14192,"Kroha","Ayakannu","1986-08-15"
46346,"Chinal","Yurii","1986-08-15"
225378,"Copas","Chinya","1986-08-15"
468632,"Genin","Nobuyoshi","1986-08-15"
435851,"Asser","Tru","1986-08-15"
456731,"Roisin","Mara","1986-08-15"
291426,"Cooman","Geraldo","1986-08-15"
98349,"Brookner","Mary","1986-08-15"
22365,"Kading","Sumali","1986-08-15"
77832,"Levasseur","Yaghout","1986-08-15"
60206,"Karunanithi","JoAnne","1986-08-15"
417014,"Stemann","Odysseas","1986-08-15"
253765,"Krybus","Koldo","1986-08-15"
59498,"Calkin","Zhensheng","1986-08-15"
443411,"Bahi","Behnaam","1986-08-15"
48186,"Bonifati","Geraldo","1986-08-15"
483601,"Varker","Duangkaew","1986-08-15"
462633,"Kalorkoti","Shir","1986-08-15"
483120,"Ghemri","Filipp","1986-08-15"
244815,"Streit","Remko","1986-08-15"
288557,"Vidya","Ingmar","1986-08-15"
276724,"Beausoleil","Pragnesh","1986-08-15"
455749,"Taneja","Chaosheng","1986-08-15"
487492,"Speek","Wilmer","1986-08-15"
467345,"Kobuchi","Florian","1986-08-15"
492014,"Khasidashvili","DeForest","1986-08-15"
211048,"Docker","Elvis","1986-08-15"
58994,"Brattka","Mariangiola","1986-08-15"
50405,"Swiss","Yurij","1986-08-15"
420693,"Weedon","KayLiang","1986-08-15"
415424,"Savasere","Adhemar","1986-08-15"
207332,"Gopalakrishnan","Kwee","1986-08-15"
208913,"Tsukune","Rafols","1986-08-15"
68821,"Stavenow","KayLiang","1986-08-15"
228704,"Lamma","Conal","1986-08-15"
489443,"Zultner","Vishv","1986-08-15"
462769,"Coors","Tse","1986-08-15"
27496,"Angelov","Marke","1986-08-15"
14762,"Bolotov","Kayoko","1986-08-15"
203101,"Waeselynck","Khaled","1986-08-16"
475886,"Vecchio","Adam","1986-08-16"
272245,"Antonakopoulos","Alexius","1986-08-16"
38178,"Aingworth","Lech","1986-08-16"
48614,"Tetzlaff","Fayez","1986-08-16"
261346,"Brendel","Elvis","1986-08-16"
454489,"Ertl","Khalil","1986-08-16"
79192,"Marchesini","Yucel","1986-08-16"
213839,"Kakkar","Danny","1986-08-16"
29776,"Wrigley","Mizuhito","1986-08-16"
401696,"Kleiser","Harjit","1986-08-16"
458335,"Pulkowski","Mara","1986-08-16"
86145,"Kading","Kwangyoen","1986-08-16"
77550,"Roccetti","Gio","1986-08-16"
209643,"Gaughan","Waiman","1986-08-16"
70701,"Prenel","Baoqiu","1986-08-16"
277659,"Stassinopoulos","Junsik","1986-08-16"
15298,"Azevdeo","Jungsoon","1986-08-16"
54918,"Malinowski","Volkmar","1986-08-16"
408434,"Snedden","Xuejun","1986-08-16"
28781,"Speek","Vasiliy","1986-08-16"
245870,"Luke","Dekang","1986-08-16"
87498,"Shobatake","Rafols","1986-08-16"
416001,"Leonhardt","Zeljko","1986-08-16"
414677,"Biran","Jessie","1986-08-16"
436163,"Ernst","Hilari","1986-08-16"
220502,"Kalorkoti","Troy","1986-08-16"
498648,"Olivero","Yuichiro","1986-08-16"
209061,"Zhang","Licheng","1986-08-16"
412915,"Luca","Anoosh","1986-08-16"
429500,"Miake","Krister","1986-08-16"
29349,"Decleir","Shichao","1986-08-16"
95223,"Quittner","Torsten","1986-08-16"
56070,"Jansen","Vasilis","1986-08-16"
258187,"Kitai","Sanjay","1986-08-16"
233835,"Onuegbe","Vincent","1986-08-16"
217112,"Luff","Tiina","1986-08-16"
50977,"Janetzko","Stafford","1986-08-16"
219937,"Munos","Arra","1986-08-16"
278315,"Alvarado","Arun","1986-08-16"
486473,"McAffer","Chenye","1986-08-16"
452046,"Mitzlaff","Unal","1986-08-16"
450709,"Nooteboom","Shaz","1986-08-16"
438339,"Katiyar","Susanta","1986-08-16"
263548,"Bamford","Heejo","1986-08-16"
71212,"Plavsic","Xiahua","1986-08-16"
33466,"Rehfuss","Hercules","1986-08-16"
485625,"Michaels","Huei","1986-08-16"
246766,"Buchter","Tiina","1986-08-16"
408176,"Perri","Heping","1986-08-16"
46737,"Birch","Xinglin","1986-08-16"
92566,"Saoudi","Chaoyi","1986-08-16"
15134,"Luiz","Arun","1986-08-16"
405394,"Egerstedt","Clyde","1986-08-16"
290062,"Morrow","Godehard","1986-08-16"
68537,"Heiserman","Gianluca","1986-08-16"
60047,"Kilgore","Tetsurou","1986-08-16"
233988,"Lorin","Shiv","1986-08-16"
75738,"Muhlberg","Guozhong","1986-08-16"
473088,"Highland","Shuji","1986-08-16"
412464,"Zedlitz","Rosalie","1986-08-16"
78373,"Schlumberger","Aimee","1986-08-16"
442297,"Rosaz","Fai","1986-08-16"
253841,"Kroft","Rajmohan","1986-08-16"
432868,"Pepe","Vishwani","1986-08-16"
67595,"McAffer","Rance","1986-08-16"
425225,"Anick","Ipke","1986-08-16"
90644,"Gischer","Jeanne","1986-08-16"
482072,"Mamelak","Mang","1986-08-16"
88743,"Atchley","Deborah","1986-08-16"
81768,"Norsworthy","Wuxu","1986-08-16"
439470,"Steenbeek","Subhada","1986-08-16"
226896,"Akaboshi","Yurij","1986-08-16"
55841,"Kadhim","Susanne","1986-08-16"
248524,"Huxford","Jayesh","1986-08-16"
233002,"Merey","Zejun","1986-08-16"
85725,"Candan","Khedija","1986-08-16"
476224,"dAstous","Alejandra","1986-08-16"
411708,"Spell","Sumali","1986-08-16"
12087,"Jumpertz","Weijing","1986-08-16"
28559,"Hartvigsen","Uta","1986-08-16"
282849,"Rothenberg","Vishu","1986-08-16"
78909,"Taneja","Yuichiro","1986-08-16"
46197,"Orlowska","Munehiko","1986-08-16"
490797,"Wroclawski","Shalesh","1986-08-16"
65226,"Zultner","Marek","1986-08-16"
61894,"Siepmann","Shuky","1986-08-16"
278941,"Karcich","Yakkov","1986-08-16"
284834,"Rohrbach","Doowon","1986-08-16"
257080,"Mawatari","Mori","1986-08-16"
499200,"Huhdanpaa","Renee","1986-08-16"
436807,"Katiyar","Juyoung","1986-08-16"
276763,"Yoshimura","Yinghua","1986-08-16"
446712,"Senzako","Huai","1986-08-16"
424919,"Peroz","Vivian","1986-08-16"
476505,"Gornas","Masato","1986-08-16"
293449,"Schiettecatte","Zeydy","1986-08-16"
280934,"Gils","Gritta","1986-08-16"
279804,"Camurati","Sugwoo","1986-08-17"
462557,"Androutsos","Lobel","1986-08-17"
24983,"Hanratty","Kwangyoen","1986-08-17"
25853,"Doering","Martien","1986-08-17"
292111,"Talmor","Piyush","1986-08-17"
298620,"Lipner","Kamakshi","1986-08-17"
60676,"Fabrizio","Eirik","1986-08-17"
65502,"Junot","Weiru","1986-08-17"
83365,"Ressouche","Frazer","1986-08-17"
279827,"Veldwijk","Vishv","1986-08-17"
105970,"Schreiter","Lena","1986-08-17"
58440,"Penttonen","Deborah","1986-08-17"
41898,"Stranks","Yannis","1986-08-17"
62869,"Schieder","Syozo","1986-08-17"
228685,"Zolotykh","Peer","1986-08-17"
480011,"Riexinger","Ipke","1986-08-17"
290362,"Bahr","Debaprosad","1986-08-17"
278657,"Fabrizio","Sverrir","1986-08-17"
216376,"Linares","Terresa","1986-08-17"
468527,"Luan","Sibyl","1986-08-17"
469592,"Kusakari","Toshimori","1986-08-17"
48470,"Conte","Etsuo","1986-08-17"
54775,"Emden","Chinya","1986-08-17"
63726,"Nergos","Ung","1986-08-17"
62231,"Brodal","Marek","1986-08-17"
240971,"Fraisse","Yefim","1986-08-17"
472074,"Guenter","Turgut","1986-08-17"
465490,"Ponthieu","Fun","1986-08-17"
405238,"Ossenbruggen","Masali","1986-08-17"
435247,"Zyda","Neven","1986-08-17"
55347,"Kermarrec","Nathalie","1986-08-17"
473079,"Azadmanesh","Radhia","1986-08-17"
94724,"Itschner","Pradeep","1986-08-17"
78508,"Pluym","Val","1986-08-17"
108584,"Cheshire","Feipei","1986-08-17"
250324,"Penttonen","Shaibal","1986-08-17"
454816,"Pavlopoulou","Mari","1986-08-17"
428036,"Talmon","Petter","1986-08-17"
250941,"Narwekar","Toshiko","1986-08-17"
284243,"Chorvat","Pohua","1986-08-17"
425735,"Vanwelkenhuysen","Jaewoo","1986-08-17"
248274,"Deville","Zhenbing","1986-08-17"
282189,"Braccini","Toshiko","1986-08-17"
473235,"Nannarelli","Sergi","1986-08-17"
23661,"Frijda","Akemi","1986-08-17"
100802,"Passafiume","Yahiko","1986-08-17"
228598,"Mullainathan","Vidar","1986-08-17"
103523,"Servieres","Visit","1986-08-17"
487741,"Savasere","Szabolcs","1986-08-17"
407861,"Birta","Bodh","1986-08-17"
34645,"Ciolek","Manibrata","1986-08-17"
201788,"Garigliano","Eishiro","1986-08-17"
17029,"Bardell","Nobuyoshi","1986-08-17"
49114,"Molberg","Ingemar","1986-08-17"
459707,"Valtorta","Manohar","1986-08-17"
12411,"Ibel","Shao","1986-08-17"
402648,"Kalloufi","Stabislas","1986-08-17"
276358,"Prenel","Yuuichi","1986-08-17"
216806,"Pusterhofer","Tadahiro","1986-08-17"
74383,"Impagliazzo","Yechiam","1986-08-17"
200577,"Reghbati","Ortrun","1986-08-17"
27807,"Nastansky","Weijing","1986-08-17"
41687,"Alencar","Weidon","1986-08-17"
485058,"Curless","Jamaludin","1986-08-17"
218713,"Glowinski","Akeel","1986-08-17"
432197,"Rossi","Berry","1986-08-17"
13075,"Morrin","Rosella","1986-08-17"
470651,"Stellhorn","Aleksandar","1986-08-17"
81894,"Murtagh","Limsoon","1986-08-17"
462644,"Schapiro","Jaques","1986-08-17"
464478,"Denna","Nathan","1986-08-17"
460543,"Conry","Zhenbing","1986-08-17"
447669,"Pehl","Yakkov","1986-08-17"
474891,"Peres","Almudena","1986-08-17"
248624,"Terlouw","Shim","1986-08-17"
264428,"McFarlin","JiYoung","1986-08-17"
275791,"Narahari","Mark","1986-08-17"
295800,"Weisert","Jingling","1986-08-17"
251440,"Fasbender","Raimond","1986-08-17"
422619,"Bottner","Aron","1986-08-17"
41884,"Kavanagh","Marek","1986-08-17"
482444,"Garigliano","Jinya","1986-08-17"
228567,"Poupard","Stamatina","1986-08-17"
95647,"Cheshire","Francoise","1986-08-17"
257668,"Basagni","Debatosh","1986-08-17"
254141,"Tramer","Tran","1986-08-17"
64726,"Hambrick","Dulce","1986-08-17"
70775,"Staudhammer","Lorien","1986-08-17"
215871,"Lores","Naraig","1986-08-17"
467327,"Speek","Xiaoshan","1986-08-17"
296008,"Schach","Guther","1986-08-17"
233749,"Beausoleil","Charlene","1986-08-17"
446131,"Desikan","Carrsten","1986-08-17"
87867,"Szemeredi","Yishai","1986-08-17"
485448,"Attimonelli","Mona","1986-08-17"
225235,"Murrill","Radhakrishnan","1986-08-17"
268049,"Ferriere","Sivanarayana","1986-08-17"
108300,"Gyimothy","Arlette","1986-08-17"
100894,"Maierhofer","Aimee","1986-08-17"
469698,"Badr","Berto","1986-08-17"
407016,"Kawashimo","Zvonko","1986-08-18"
107675,"Conde","Ibibia","1986-08-18"
74938,"Felcyn","Mohit","1986-08-18"
422932,"Garrabrants","Charlene","1986-08-18"
64538,"Kobuchi","Patricia","1986-08-18"
294731,"Zastre","Odysseas","1986-08-18"
294955,"Savasere","Bogdan","1986-08-18"
12464,"Milicic","Shai","1986-08-18"
489513,"Ghelli","Gadiel","1986-08-18"
36178,"Valette","Bernt","1986-08-18"
494465,"Cyne","Sumali","1986-08-18"
63871,"Zongker","Zengping","1986-08-18"
498605,"Naudin","Hitomi","1986-08-18"
472752,"Comellas","Ranga","1986-08-18"
26080,"Neimat","Valery","1986-08-18"
51055,"Conta","Constantine","1986-08-18"
32873,"Pearson","JoAnne","1986-08-18"
403667,"Georgakopoulos","Shimshon","1986-08-18"
33380,"Matzov","Aleksander","1986-08-18"
280747,"Shanbhogue","Siamak","1986-08-18"
467508,"Muchinsky","Vesna","1986-08-18"
468609,"Chleq","Chinya","1986-08-18"
224400,"Pargas","Anestis","1986-08-18"
64612,"Hammerschmidt","Huican","1986-08-18"
229223,"Koblitz","Tuval","1986-08-18"
11073,"Clemencon","Yuriy","1986-08-18"
93066,"Awdeh","Chrisa","1986-08-18"
283522,"Manderick","Kristine","1986-08-18"
478337,"Sadowski","Tetsurou","1986-08-18"
472487,"Vendrig","Moriyoshi","1986-08-18"
495434,"Polajnar","Bodh","1986-08-18"
246145,"Vilarrasa","Mariangiola","1986-08-18"
97624,"Bahl","Irena","1986-08-18"
433693,"Mungall","Subhash","1986-08-18"
463994,"Borstler","Jouni","1986-08-18"
101994,"Kaminger","Juyoung","1986-08-18"
89676,"Thebaut","Shmuel","1986-08-18"
440215,"Dredge","Keiichiro","1986-08-18"
25560,"Rodier","Chinho","1986-08-18"
63042,"Poujol","Weidon","1986-08-18"
225719,"Himler","Kolar","1986-08-18"
30233,"Straney","Foong","1986-08-18"
73505,"Grospietsch","Danae","1986-08-18"
45821,"Dredge","Garnik","1986-08-18"
415278,"Emmart","Gaetan","1986-08-18"
237131,"Orsini","Shem","1986-08-18"
440402,"Zeleznik","Seongbin","1986-08-18"
498501,"Hammerschmidt","Rayond","1986-08-18"
443979,"Oaver","Wayne","1986-08-18"
416968,"Spell","Hatem","1986-08-18"
296979,"Zeidenstein","Suzette","1986-08-18"
55703,"Masamoto","Percy","1986-08-18"
416018,"Aloia","Fen","1986-08-18"
403474,"Lindqvist","Debaprosad","1986-08-18"
411213,"Shobatake","Elrique","1986-08-18"
273987,"Halloran","Emran","1986-08-18"
252477,"Jahnichen","Khedija","1986-08-18"
220050,"Luck","Malu","1986-08-18"
452333,"Baaleh","Kazuhiko","1986-08-18"
443494,"Salvesen","Rafael","1986-08-18"
232569,"Benzaken","Boalin","1986-08-18"
423989,"Belinskaya","Jagoda","1986-08-18"
101090,"Tchuente","Aamer","1986-08-18"
272895,"Hertweck","Berna","1986-08-18"
205155,"Merli","Kazuhiko","1986-08-18"
87594,"Hegner","Gennadi","1986-08-18"
70683,"Danlos","Aloys","1986-08-18"
414422,"Gips","Moto","1986-08-18"
269904,"Serdy","Izaskun","1986-08-18"
54921,"Vuskovic","Leen","1986-08-18"
75424,"Marshall","Yechiam","1986-08-18"
244220,"Waleschkowski","Shahaf","1986-08-18"
428673,"Merks","Tamiya","1986-08-18"
425113,"Copas","Dinkar","1986-08-18"
30825,"Foote","Arvin","1986-08-18"
298278,"Pulkowski","Chiradeep","1986-08-18"
53644,"Nollmann","Shai","1986-08-18"
275930,"Rosis","Nagui","1986-08-18"
417515,"Staylopatis","Avishai","1986-08-18"
209276,"Turnbull","Nevin","1986-08-18"
483927,"Narlikar","Yagil","1986-08-18"
277696,"Hofting","Keiichiro","1986-08-18"
252386,"Cappelli","Shridhar","1986-08-18"
225178,"Slobodova","Kazunori","1986-08-18"
239413,"Cannard","Sivanarayana","1986-08-18"
291171,"Emmerich","Ziyad","1986-08-18"
482722,"Vernadat","Odinaldo","1986-08-18"
60235,"Bojadziev","Boriana","1986-08-18"
45063,"Lundstrom","Richard","1986-08-18"
103296,"Siochi","Remzi","1986-08-18"
25210,"Kumaresan","Arumugam","1986-08-18"
255675,"Poulakidas","Moheb","1986-08-18"
13766,"Heemskerk","Tremaine","1986-08-18"
39179,"Dalphin","Uma","1986-08-18"
271055,"Pietrzykowski","Yurij","1986-08-18"
81021,"Pavlopoulou","Perry","1986-08-18"
26468,"Babu","Shunichi","1986-08-18"
85096,"Feinberg","Xinglin","1986-08-18"
269433,"Hutter","Leni","1986-08-18"
256813,"Nannarelli","Manibrata","1986-08-18"
296749,"Thimonier","JiYoung","1986-08-18"
291165,"Kohling","Marco","1986-08-19"
243010,"Klassen","Xudong","1986-08-19"
71315,"Geffroy","Dzung","1986-08-19"
440427,"Swen","Kasidit","1986-08-19"
29170,"Khalid","Filipe","1986-08-19"
83411,"Swiss","Tonny","1986-08-19"
205306,"Mikschl","Udaiprakash","1986-08-19"
57682,"Hettesheimer","Susanta","1986-08-19"
215664,"Verhoeff","Aleksandar","1986-08-19"
95187,"Yurov","Satoru","1986-08-19"
458711,"Rissland","DeForest","1986-08-19"
219740,"Schiettecatte","Zine","1986-08-19"
255019,"Penn","Arvin","1986-08-19"
416415,"Maliniak","Bilhanan","1986-08-19"
405232,"Nannarelli","Saniya","1986-08-19"
424955,"Mansanne","Tsvetan","1986-08-19"
71915,"Jakobus","Goh","1986-08-19"
499320,"Barinka","Angus","1986-08-19"
484074,"Danner","Moie","1986-08-19"
58888,"Luce","Dharmaraja","1986-08-19"
284862,"Ramsay","Erzsebet","1986-08-19"
426928,"Georgatos","Kauko","1986-08-19"
11461,"Cronau","Kish","1986-08-19"
275441,"Tsunoo","Chuanti","1986-08-19"
470782,"Henders","Fen","1986-08-19"
457453,"Gecsei","Sedat","1986-08-19"
55937,"Schneeberger","Renee","1986-08-19"
99814,"Bernatsky","Constantine","1986-08-19"
21555,"Biron","Uinam","1986-08-19"
473944,"Rahier","Kazuhiko","1986-08-19"
425572,"Denis","Aloys","1986-08-19"
42160,"Dalphin","Bezalel","1986-08-19"
481307,"Pappas","Hatsukazu","1986-08-19"
296036,"Bernatsky","Teiji","1986-08-19"
274449,"Rosaz","Ranga","1986-08-19"
411876,"Lund","Kristinn","1986-08-19"
293109,"Rettelbach","Guenter","1986-08-19"
100227,"Stanger","Chenye","1986-08-19"
73898,"Kruskal","Vincent","1986-08-19"
218642,"Kalafatis","Troy","1986-08-19"
97594,"Rodham","Manu","1986-08-19"
406088,"Henders","Uzi","1986-08-19"
76710,"Lindenbaum","Kristina","1986-08-19"
481537,"Munch","Yucai","1986-08-19"
432054,"McAffer","Van","1986-08-19"
32828,"Passafiume","Masoud","1986-08-19"
75051,"Mansanne","Roddy","1986-08-19"
34930,"Dayana","Odinaldo","1986-08-19"
285729,"Kambil","Mana","1986-08-19"
61694,"Quadeer","Tesuya","1986-08-19"
203228,"Dichev","Alair","1986-08-19"
443744,"Simkin","Gad","1986-08-19"
421111,"Benzmuller","Ziva","1986-08-19"
463286,"Avouris","Kwangho","1986-08-19"
270711,"Orlowski","Sudhanshu","1986-08-19"
260352,"Kilgore","Ayonca","1986-08-19"
48617,"Suppi","Gill","1986-08-19"
65709,"Kroft","Parviz","1986-08-19"
266187,"Cardazo","Heather","1986-08-19"
231905,"Comellas","Hugo","1986-08-19"
25179,"Bade","Rayond","1986-08-19"
201141,"Zielinski","Jiafu","1986-08-19"
88950,"Belinskaya","Alassane","1986-08-19"
77752,"Peral","Shridhar","1986-08-19"
425547,"Hasham","Remko","1986-08-19"
96840,"Olano","Kokou","1986-08-19"
245914,"Swick","Shim","1986-08-19"
257319,"Comte","Lena","1986-08-19"
463793,"Takanami","Jongsuk","1986-08-19"
494396,"Wynblatt","Sreekrishna","1986-08-19"
77401,"Frezza","Uzi","1986-08-19"
33669,"Thebaut","Junichi","1986-08-19"
225455,"Papadias","Eldridge","1986-08-19"
257771,"Przulj","Mamdouh","1986-08-19"
433536,"Otillio","Mansur","1986-08-19"
284136,"Kropp","Ugo","1986-08-19"
216193,"Rosen","Arne","1986-08-19"
27965,"Krohn","Murthy","1986-08-19"
70830,"Maksimenko","Jiakeng","1986-08-19"
474450,"Rebaine","Gila","1986-08-19"
454376,"Rosaz","Fabrizio","1986-08-19"
430650,"Boudaillier","Nectarios","1986-08-19"
50199,"Schreiter","Yishai","1986-08-19"
